Accepted,ActionDate,ActionDescription,ActionType,CompletionDate,ContactId,CreatedBy,CreationDate,CreationNotes,EndDate,Id,IsAppointment,LastUpdated,LastUpdatedBy,ObjectType,OpportunityId,PopupDate,Priority,UserID
0,2015-01-05 00:00:00,Remove TTM Webteach,UPDATE,2015-01-06 00:00:00,1457349,-1,2015-01-05 00:16:08,Remove TTM Webteach,,98998,0,2015-01-06 15:50:57,212555,Task,,2015-01-05 00:00:00,1,Diana Carrera
0,2015-01-05 00:00:00,Remove Webteach Access,UPDATE,2015-01-06 00:00:00,1457015,212555,2015-01-05 00:22:07,Remove from TFF Webteach regular and Elite chat rooms,,99000,0,2015-01-06 15:41:02,212555,Task,,2015-01-05 00:00:00,1,Diana Carrera
0,2015-01-05 00:00:00,Remove Webteach Access,UPDATE,2015-01-06 00:00:00,1441795,212555,2015-01-05 00:22:38,Remove from TFF Webteach regular and Elite chat rooms,,99002,0,2015-01-06 15:38:57,212555,Task,,2015-01-05 00:00:00,1,Diana Carrera
0,2015-01-05 00:00:00,Add TFF Room Access,UPDATE,2015-01-05 00:00:00,1457735,-1,2015-01-05 04:36:16,webteach.com,,99004,0,2015-01-05 08:31:15,212555,Task,,2015-01-05 00:00:00,1,Diana Carrera
0,2015-01-05 00:00:00,Add TTM Webteach,UPDATE,2015-01-05 00:00:00,1457777,-1,2015-01-05 08:05:34,Add TTM Webteach room access,,99006,0,2015-01-05 08:32:10,212555,Task,,2015-01-05 00:00:00,1,Diana Carrera
0,2015-01-05 00:00:00,Add TTM Webteach,UPDATE,2015-01-05 00:00:00,1457895,-1,2015-01-05 09:10:35,Add TTM Webteach room access,,99008,0,2015-01-05 10:40:12,212555,Task,,2015-01-05 00:00:00,1,Diana Carrera
0,2015-01-05 00:00:00,Add TTM Webteach,UPDATE,2015-01-05 00:00:00,1454371,-1,2015-01-05 10:34:37,Add TTM Webteach room access,,99010,0,2015-01-05 10:40:56,212555,Task,,2015-01-05 00:00:00,1,Diana Carrera
1,2015-01-07 09:45:00,Remove TTM Webteach,,2015-01-07 00:00:00,1455821,212555,2015-01-05 10:47:13,Confirmed,,99012,0,2015-01-07 13:41:12,212555,Task,,,3,Diana Carrera
1,2015-02-03 09:45:00,Remove TTM Webteach,,2015-02-04 00:00:00,1457391,212555,2015-01-05 10:48:29,Confirmed,,99014,0,2015-02-04 11:13:10,212555,Task,,,3,Diana Carrera
1,2015-01-07 09:45:00,Remove TTM Webteach,,2015-01-07 00:00:00,1453431,212555,2015-01-05 10:49:31,Confirmed,,99016,0,2015-01-07 13:40:37,212555,Task,,,3,Diana Carrera
0,2015-01-05 00:00:00,Add TFF Room Access,UPDATE,2015-01-05 00:00:00,1451421,-1,2015-01-05 11:55:43,webteach.com,,99018,0,2015-01-05 12:33:21,212555,Task,,2015-01-05 00:00:00,1,Diana Carrera
0,2015-01-05 00:00:00,Add TFF Room Access,UPDATE,2015-01-05 00:00:00,1457523,-1,2015-01-05 12:16:52,webteach.com,,99020,0,2015-01-05 12:32:39,212555,Task,,2015-01-05 00:00:00,1,Diana Carrera
0,2015-01-05 00:00:00,Add TFF Room Access,UPDATE,2015-01-05 00:00:00,1457277,-1,2015-01-05 12:37:54,webteach.com,,99022,0,2015-01-05 13:23:02,212555,Task,,2015-01-05 00:00:00,1,Diana Carrera
0,2015-01-05 00:00:00,Add TTM Webteach,UPDATE,2015-01-05 00:00:00,1457909,-1,2015-01-05 17:06:20,Add TTM Webteach room access,,99026,0,2015-01-05 17:16:02,212555,Task,,2015-01-05 00:00:00,1,Diana Carrera
1,2015-01-12 16:15:00,Remove TTM Webteach,,2015-01-12 00:00:00,1440233,212555,2015-01-05 17:27:27,Confirmed,,99028,0,2015-01-12 10:53:04,212555,Task,,,3,Diana Carrera
0,2015-01-05 00:00:00,Add TTM Webteach,UPDATE,2015-01-05 00:00:00,1457827,-1,2015-01-05 20:02:56,Add TTM Webteach room access,,99030,0,2015-01-05 23:12:47,212555,Task,,2015-01-05 00:00:00,1,Diana Carrera
0,2015-01-05 00:00:00,Add TTM Webteach,UPDATE,2015-01-05 00:00:00,1457851,-1,2015-01-05 20:38:31,Add TTM Webteach room access,,99032,0,2015-01-05 23:15:13,212555,Task,,2015-01-05 00:00:00,1,Diana Carrera
0,2015-01-06 00:00:00,Check Active Sub & Add Access,UPDATE,2015-01-06 00:00:00,1447009,-1,2015-01-06 13:55:36,Add access to webteach.com,,99046,0,2015-01-06 15:44:58,212555,Task,,2015-01-06 00:00:00,1,Diana Carrera
0,2015-01-06 00:00:00,Add TTM Webteach,UPDATE,2015-01-06 00:00:00,1457811,-1,2015-01-06 14:28:37,Add TTM Webteach room access,,99048,0,2015-01-06 15:29:29,212555,Task,,2015-01-06 00:00:00,1,Diana Carrera
0,2015-01-06 00:00:00,Remove Webteach Access,UPDATE,2015-01-06 00:00:00,1450767,212555,2015-01-06 15:47:07,Remove from TFF Webteach regular and Elite chat rooms,,99052,0,2015-01-06 15:49:12,212555,Task,,2015-01-06 00:00:00,1,Diana Carrera
0,2015-01-06 00:00:00,Remove Webteach Access,UPDATE,2015-01-06 00:00:00,1419101,212555,2015-01-06 15:53:07,Remove from TFF Webteach regular and Elite chat rooms,,99054,0,2015-01-06 15:57:52,212555,Task,,2015-01-06 00:00:00,1,Diana Carrera
0,2015-01-07 00:00:00,Add TTM Webteach,UPDATE,2015-01-07 00:00:00,1457887,-1,2015-01-07 00:06:20,Add TTM Webteach room access,,99062,0,2015-01-07 08:49:36,212555,Task,,2015-01-07 00:00:00,1,Diana Carrera
1,2015-01-14 12:30:00,Remove TTM Webteach,,2015-01-14 00:00:00,1456911,212555,2015-01-07 13:38:42,confirmed,,99080,0,2015-01-14 11:10:04,212555,Task,,,3,Diana Carrera
1,2015-02-03 12:30:00,Remove TTM Webteach,,2015-02-04 00:00:00,1457299,212555,2015-01-07 13:39:30,confirmed,,99082,0,2015-02-04 11:11:41,212555,Task,,,3,Diana Carrera
0,2015-01-07 00:00:00,Add TFF Room Access,UPDATE,2015-01-07 00:00:00,1455821,-1,2015-01-07 15:14:49,webteach.com,,99084,0,2015-01-07 20:47:53,212555,Task,,2015-01-07 00:00:00,1,Diana Carrera
0,2015-01-07 00:00:00,Add TTM Webteach,UPDATE,2015-01-08 00:00:00,1451095,-1,2015-01-07 23:29:35,Add TTM Webteach room access,,99086,0,2015-01-08 09:13:37,212555,Task,,2015-01-07 00:00:00,1,Diana Carrera
0,2015-01-08 00:00:00,Add TTM Webteach,UPDATE,2015-01-08 00:00:00,1457801,-1,2015-01-08 00:07:40,Add TTM Webteach room access,,99088,0,2015-01-08 09:12:21,212555,Task,,2015-01-08 00:00:00,1,Diana Carrera
0,2015-01-23 00:00:00,Remove TTM Webteach,UPDATE,2015-01-25 00:00:00,1455639,-1,2015-01-08 09:19:58,Confirmed Remove TTM Webteach,,99096,0,2015-01-25 22:29:38,212555,Task,,2015-01-08 00:00:00,1,Diana Carrera
0,2015-01-27 00:00:00,Remove TTM Webteach,UPDATE,2015-01-27 00:00:00,1457327,-1,2015-01-08 10:11:29,Confirmed Remove TTM Webteach,,99100,0,2015-01-27 11:19:11,212555,Task,,2015-01-08 00:00:00,1,Diana Carrera
0,2015-01-08 00:00:00,Add TTM Webteach,UPDATE,2015-01-08 00:00:00,1457857,-1,2015-01-08 12:01:01,Add customer email address to WebTeach access,,99102,0,2015-01-08 13:29:42,212555,Task,,2015-01-08 00:00:00,1,Diana Carrera
0,2015-01-08 00:00:00,Add TTM Webteach,UPDATE,2015-01-08 00:00:00,1457893,-1,2015-01-08 12:26:01,Add TTM Webteach room access,,99104,0,2015-01-08 13:30:53,212555,Task,,2015-01-08 00:00:00,1,Diana Carrera
0,2015-01-08 00:00:00,Remove TTM Webteach,UPDATE,2015-01-08 00:00:00,1457801,-1,2015-01-08 13:33:02,Remove TTM Webteach,,99110,0,2015-01-08 22:18:02,212555,Task,,2015-01-08 00:00:00,1,Diana Carrera
1,2015-01-08 15:15:00,Remove TTM Webteach,,2015-01-08 00:00:00,1451095,212555,2015-01-08 16:29:14,Confirmed,,99114,0,2015-01-08 22:16:28,212555,Task,,,3,Diana Carrera
0,2015-01-08 00:00:00,Add TTM Webteach,UPDATE,2015-01-08 00:00:00,1457911,-1,2015-01-08 16:41:18,Add TTM Webteach room access,,99116,0,2015-01-08 22:11:57,212555,Task,,2015-01-08 00:00:00,1,Diana Carrera
1,2015-01-08 15:30:00,Remove TTM Webteach,,2015-01-08 00:00:00,1430807,212555,2015-01-08 16:43:23,Confirmed,,99118,0,2015-01-08 22:14:37,212555,Task,,,3,Diana Carrera
0,2015-01-08 00:00:00,Add TFF Room Access,UPDATE,2015-01-08 00:00:00,1457791,-1,2015-01-08 18:28:53,webteach.com,,99124,0,2015-01-08 22:12:37,212555,Task,,2015-01-08 00:00:00,1,Diana Carrera
0,2015-01-08 00:00:00,Add TFF Room Access,UPDATE,2015-01-08 00:00:00,1457925,-1,2015-01-08 18:47:53,webteach.com,,99126,0,2015-01-08 22:13:35,212555,Task,,2015-01-08 00:00:00,1,Diana Carrera
0,2015-01-09 00:00:00,Add TTM Webteach,UPDATE,2015-01-09 00:00:00,1457849,-1,2015-01-09 00:52:49,Add TTM Webteach room access,,99132,0,2015-01-09 08:42:41,212555,Task,,2015-01-09 00:00:00,1,Diana Carrera
0,2015-01-09 00:00:00,Add TTM Webteach,UPDATE,2015-01-09 00:00:00,1457901,-1,2015-01-09 10:23:13,Add TTM Webteach room access,,99140,0,2015-01-09 10:26:38,212555,Task,,2015-01-09 00:00:00,1,Diana Carrera
1,2015-01-28 11:00:00,Cancel TFF,,2015-01-28 00:00:00,1457733,212555,2015-01-09 12:06:56,,,99142,0,2015-01-28 22:34:15,212555,Task,,,3,Diana Carrera
1,2015-01-20 11:00:00,Remove TTM Webteach,,2015-01-20 00:00:00,1457591,212555,2015-01-09 12:11:24,Confirmed,,99144,0,2015-01-20 09:53:21,212555,Task,,,3,Diana Carrera
0,2015-01-10 00:00:00,Remove TTM Webteach,UPDATE,2015-01-12 00:00:00,1457431,-1,2015-01-09 14:21:51,Confirmed Remove TTM Webteach,,99150,0,2015-01-12 10:56:16,212555,Task,,2015-01-09 00:00:00,1,Diana Carrera
0,2015-01-10 00:00:00,Add TFF Room Access,UPDATE,2015-01-11 00:00:00,1444361,-1,2015-01-10 12:44:39,webteach.com,,99160,0,2015-01-11 23:33:07,212555,Task,,2015-01-10 00:00:00,1,Diana Carrera
0,2015-01-11 00:00:00,Add TTM Webteach,UPDATE,2015-01-11 00:00:00,1451167,-1,2015-01-11 07:08:24,Add TTM Webteach room access,,99166,0,2015-01-11 23:20:54,212555,Task,,2015-01-11 00:00:00,1,Diana Carrera
0,2015-01-11 00:00:00,Check Kunaki,UPDATE,2015-01-13 00:00:00,1457953,-1,2015-01-11 14:14:26,,,99168,0,2015-01-13 18:13:50,212555,Task,,2015-01-11 00:00:00,1,Diana Carrera
0,2015-01-11 00:00:00,Check Active Sub & Add Access,UPDATE,2015-01-11 00:00:00,1457953,-1,2015-01-11 14:14:27,Add access to webteach.com,,99170,0,2015-01-11 23:34:54,212555,Task,,2015-01-11 00:00:00,1,Diana Carrera
0,2015-01-11 00:00:00,Add TTM Webteach,UPDATE,2015-01-11 00:00:00,1457995,-1,2015-01-11 18:02:27,Add TTM Webteach room access,,99172,0,2015-01-11 23:19:57,212555,Task,,2015-01-11 00:00:00,1,Diana Carrera
0,2015-01-11 00:00:00,Add TTM Webteach,UPDATE,2015-01-11 00:00:00,1458045,-1,2015-01-11 20:23:58,Add TTM Webteach room access,,99174,0,2015-01-11 23:16:13,212555,Task,,2015-01-11 00:00:00,1,Diana Carrera
1,2015-02-11 09:00:00,Remove TTM Webteach,,2015-02-11 00:00:00,1457995,212555,2015-01-12 10:05:52,Confirmed,,99182,0,2015-02-11 11:25:08,212555,Task,,,3,Diana Carrera
0,2015-01-12 00:00:00,Remove TTM Webteach,UPDATE,2015-01-12 00:00:00,1457583,-1,2015-01-12 10:16:41,Remove TTM Webteach,,99194,0,2015-01-12 10:53:38,212555,Task,,2015-01-12 00:00:00,1,Diana Carrera
1,2015-02-04 13:15:00,Remove TTM Webteach,,2015-02-04 00:00:00,1457715,212555,2015-01-12 14:23:19,Confirmed,,99196,0,2015-02-04 11:10:05,212555,Task,,,3,Diana Carrera
1,2015-02-11 13:15:00,Remove TTM Webteach,,2015-02-11 00:00:00,1451167,212555,2015-01-12 14:25:57,,,99198,0,2015-02-11 11:24:11,212555,Task,,,3,Diana Carrera
0,2015-01-12 00:00:00,Check Active Sub & Add Access,UPDATE,2015-01-12 00:00:00,1457949,-1,2015-01-12 14:59:49,Add access to webteach.com,,99200,0,2015-01-12 22:24:44,212555,Task,,2015-01-12 00:00:00,1,Diana Carrera
0,2015-01-12 00:00:00,Add TTM Webteach,UPDATE,2015-01-12 00:00:00,1455503,-1,2015-01-12 18:20:20,Add TTM Webteach room access,,99202,0,2015-01-12 22:22:24,212555,Task,,2015-01-12 00:00:00,1,Diana Carrera
1,2015-02-12 21:15:00,Remove TTM Webteach,,2015-02-12 00:00:00,1455503,212555,2015-01-12 22:21:57,,,99204,0,2015-02-12 08:30:01,212555,Task,,,3,Diana Carrera
1,2015-01-16 21:15:00,Cancel TFF,,2015-01-16 00:00:00,1414795,212555,2015-01-12 22:27:14,,,99206,0,2015-01-16 08:21:55,212555,Task,,,3,Diana Carrera
0,2015-01-13 00:00:00,Add TFF Room Access,UPDATE,2015-01-13 00:00:00,1457829,-1,2015-01-13 00:01:25,webteach.com,,99208,0,2015-01-13 09:12:15,212555,Task,,2015-01-13 00:00:00,1,Diana Carrera
0,2015-01-13 00:00:00,Check Kunaki,UPDATE,2015-01-13 00:00:00,1457981,-1,2015-01-13 10:35:10,,,99216,0,2015-01-13 18:12:41,212555,Task,,2015-01-13 00:00:00,1,Diana Carrera
0,2015-01-13 00:00:00,Check Active Sub & Add Access,UPDATE,2015-01-13 00:00:00,1457981,-1,2015-01-13 10:35:11,Add access to webteach.com,,99218,0,2015-01-13 18:00:00,212555,Task,,2015-01-13 00:00:00,1,Diana Carrera
0,2015-01-13 00:00:00,Check Kunaki,UPDATE,2015-01-13 00:00:00,1457993,-1,2015-01-13 11:20:25,,,99230,0,2015-01-13 18:11:12,212555,Task,,2015-01-13 00:00:00,1,Diana Carrera
0,2015-01-13 00:00:00,Check Active Sub & Add Access,UPDATE,2015-01-13 00:00:00,1457993,-1,2015-01-13 11:20:25,Add access to webteach.com,,99232,0,2015-01-13 18:03:54,212555,Task,,2015-01-13 00:00:00,1,Diana Carrera
0,2015-01-13 00:00:00,Add TFF Room Access,UPDATE,2015-01-13 00:00:00,1458009,-1,2015-01-13 13:39:43,webteach.com,,99240,0,2015-01-13 18:18:49,212555,Task,,2015-01-13 00:00:00,1,Diana Carrera
0,2015-01-13 00:00:00,Remove Webteach Access,UPDATE,2015-01-14 00:00:00,1453303,212555,2015-01-13 18:20:08,Remove from TFF Webteach regular and Elite chat rooms,,99248,0,2015-01-14 11:14:45,212555,Task,,2015-01-13 00:00:00,1,Diana Carrera
0,2015-01-13 00:00:00,Add TTM Webteach,UPDATE,2015-01-13 00:00:00,1458033,-1,2015-01-13 20:05:39,Add TTM Webteach room access,,99250,0,2015-01-13 22:30:00,212555,Task,,2015-01-13 00:00:00,1,Diana Carrera
0,2015-01-14 00:00:00,Add TFF Room Access,UPDATE,2015-01-14 00:00:00,1453981,-1,2015-01-14 01:50:42,webteach.com,,99252,0,2015-01-14 08:46:21,212555,Task,,2015-01-14 00:00:00,1,Diana Carrera
0,2015-01-14 00:00:00,Remove TTM Webteach,UPDATE,2015-01-14 00:00:00,1457587,-1,2015-01-14 08:55:31,Remove TTM Webteach,,99258,0,2015-01-14 11:10:39,212555,Task,,2015-01-14 00:00:00,1,Diana Carrera
0,2015-01-14 00:00:00,Add TTM Webteach,UPDATE,2015-01-14 00:00:00,1458065,-1,2015-01-14 10:35:24,Add TTM Webteach room access,,99260,0,2015-01-14 11:04:04,212555,Task,,2015-01-14 00:00:00,1,Diana Carrera
0,2015-01-14 00:00:00,Check Active Sub & Add Access,UPDATE,2015-01-14 00:00:00,1454817,-1,2015-01-14 12:12:55,Add access to webteach.com,,99262,0,2015-01-14 12:55:34,212555,Task,,2015-01-14 00:00:00,1,Diana Carrera
0,2015-01-14 00:00:00,Add TTM Webteach,UPDATE,2015-01-14 00:00:00,1456483,-1,2015-01-14 12:28:26,Add TTM Webteach room access,,99264,0,2015-01-14 12:51:51,212555,Task,,2015-01-14 00:00:00,1,Diana Carrera
0,2015-01-14 00:00:00,Add TTM Webteach,UPDATE,2015-01-15 00:00:00,1457975,-1,2015-01-14 18:27:43,Add TTM Webteach room access,,99270,0,2015-01-15 08:49:29,212555,Task,,2015-01-14 00:00:00,1,Diana Carrera
0,2015-01-14 00:00:00,Add TTM Webteach,UPDATE,2015-01-15 00:00:00,1458015,-1,2015-01-14 20:47:19,Add TTM Webteach room access,,99272,0,2015-01-15 08:51:22,212555,Task,,2015-01-14 00:00:00,1,Diana Carrera
0,2015-01-14 00:00:00,Check Kunaki,UPDATE,2015-01-16 00:00:00,1458031,-1,2015-01-14 20:49:18,,,99274,0,2015-01-16 09:57:57,212555,Task,,2015-01-14 00:00:00,1,Diana Carrera
0,2015-01-14 00:00:00,Check Active Sub & Add Access,UPDATE,2015-01-15 00:00:00,1458031,-1,2015-01-14 20:49:20,Add access to webteach.com,,99276,0,2015-01-15 08:53:46,212555,Task,,2015-01-14 00:00:00,1,Diana Carrera
0,2015-01-14 00:00:00,Add TTM Webteach,UPDATE,2015-01-15 00:00:00,1458015,-1,2015-01-14 20:50:50,Add TTM Webteach room access,,99278,0,2015-01-15 08:48:55,212555,Task,,2015-01-14 00:00:00,1,Diana Carrera
0,2015-01-14 00:00:00,Check Active Sub & Add Access,UPDATE,2015-01-15 00:00:00,1457671,-1,2015-01-14 23:21:27,Add access to webteach.com,,99280,0,2015-01-15 08:58:38,212555,Task,,2015-01-14 00:00:00,1,Diana Carrera
0,2015-01-15 00:00:00,Remove Webteach Access,UPDATE,2015-01-16 00:00:00,1454213,212555,2015-01-15 08:56:39,Remove from TFF Webteach regular and Elite chat rooms,,99290,0,2015-01-16 08:19:00,212555,Task,,2015-01-15 00:00:00,1,Diana Carrera
1,2015-02-05 15:15:00,Remove TTM Webteach,,2015-02-05 00:00:00,1457851,212555,2015-01-15 16:29:51,Confirmed,,99294,0,2015-02-05 10:14:58,212555,Task,,,3,Diana Carrera
1,2015-02-13 15:30:00,Remove TTM Webteach,,2015-02-13 00:00:00,1453377,212555,2015-01-15 16:30:40,Confirmed,,99296,0,2015-02-13 17:19:20,212555,Task,,,3,Diana Carrera
0,2015-01-16 00:00:00,TFF - Remove Room Access,UPDATE,2015-01-16 00:00:00,1430955,-1,2015-01-16 03:20:49,Remove from Webteach.com,,99300,0,2015-01-16 08:16:56,212555,Task,,2015-01-16 00:00:00,1,Diana Carrera
0,2015-01-16 00:00:00,Remove Webteach Access,UPDATE,2015-01-16 00:00:00,1414795,212555,2015-01-16 08:18:23,Remove from TFF Webteach regular and Elite chat rooms,,99314,0,2015-01-16 08:21:45,212555,Task,,2015-01-16 00:00:00,1,Diana Carrera
0,2015-01-16 00:00:00,Add TTM Webteach,UPDATE,2015-01-18 00:00:00,1458089,-1,2015-01-16 23:39:38,Add TTM Webteach room access,,99324,0,2015-01-19 00:33:09,212555,Task,,2015-01-16 00:00:00,1,Diana Carrera
0,2015-01-17 00:00:00,Add TFF Room Access,UPDATE,2015-01-18 00:00:00,1457999,-1,2015-01-17 11:55:52,webteach.com,,99326,0,2015-01-19 00:23:56,212555,Task,,2015-01-17 00:00:00,1,Diana Carrera
1,2015-02-09 23:15:00,Remove TTM Webteach,,2015-02-10 00:00:00,1457107,212555,2015-01-19 00:27:18,Confirmed,,99334,0,2015-02-10 23:43:51,212555,Task,,,3,Diana Carrera
1,2015-02-14 23:15:00,Remove TTM Webteach,,2015-02-15 00:00:00,1457527,212555,2015-01-19 00:29:01,Confirmed,,99336,0,2015-02-15 22:15:45,212555,Task,,,3,Diana Carrera
1,2015-01-22 23:15:00,Remove TTM Webteach,,2015-01-22 00:00:00,1457283,212555,2015-01-19 00:29:53,Confirmed,,99338,0,2015-01-22 08:40:52,212555,Task,,,3,Diana Carrera
1,2015-01-20 23:30:00,Remove TTM Webteach,,2015-01-20 00:00:00,1457207,212555,2015-01-19 00:31:43,Confirmed,,99340,0,2015-01-20 09:52:04,212555,Task,,,3,Diana Carrera
0,2015-01-19 00:00:00,Add TTM Webteach,UPDATE,2015-01-19 00:00:00,1427351,-1,2015-01-19 01:24:30,Add TTM Webteach room access,,99342,0,2015-01-19 08:33:46,212555,Task,,2015-01-19 00:00:00,1,Diana Carrera
0,2015-01-19 00:00:00,Add TTM Webteach,UPDATE,2015-01-19 00:00:00,1458021,-1,2015-01-19 12:03:13,Add TTM Webteach room access,,99344,0,2015-01-19 15:21:50,212555,Task,,2015-01-19 00:00:00,1,Diana Carrera
0,2015-01-19 00:00:00,Add TTM Webteach,UPDATE,2015-01-20 00:00:00,1458055,-1,2015-01-19 19:23:13,Add TTM Webteach room access,,99346,0,2015-01-20 08:34:34,212555,Task,,2015-01-19 00:00:00,1,Diana Carrera
0,2015-01-20 00:00:00,Add TFF Room Access,UPDATE,2015-01-20 00:00:00,1449399,-1,2015-01-20 05:54:15,webteach.com,,99348,0,2015-01-20 08:33:59,212555,Task,,2015-01-20 00:00:00,1,Diana Carrera
0,2015-01-20 00:00:00,Remove Webteach Access,UPDATE,2015-01-20 00:00:00,1455107,212555,2015-01-20 09:42:46,Remove from TFF Webteach regular and Elite chat rooms,,99356,0,2015-01-20 09:51:16,212555,Task,,2015-01-20 00:00:00,1,Diana Carrera
1,2015-02-03 09:00:00,Cancel TFF,,2015-02-03 00:00:00,1452639,212555,2015-01-20 10:09:08,,,99358,0,2015-02-03 08:46:37,212555,Task,,,3,Diana Carrera
1,2015-01-21 09:00:00,Cancel TFF,,2015-01-21 00:00:00,1454031,212555,2015-01-20 10:14:14,,,99360,0,2015-01-21 10:55:25,212555,Task,,,3,Diana Carrera
1,2015-01-29 09:15:00,Cancel TFF,,2015-01-29 00:00:00,1426329,212555,2015-01-20 10:25:19,,,99364,0,2015-01-29 17:07:08,212555,Task,,,3,Diana Carrera
1,2015-02-16 09:30:00,Cancel TFF,,2015-02-17 00:00:00,1455767,212555,2015-01-20 10:31:39,,,99368,0,2015-02-17 09:29:11,212555,Task,,,3,Diana Carrera
0,2015-01-20 00:00:00,Add TFF Room Access,UPDATE,2015-01-20 00:00:00,1410435,-1,2015-01-20 21:02:44,webteach.com,,99372,0,2015-01-20 21:46:10,212555,Task,,2015-01-20 00:00:00,1,Diana Carrera
0,2015-01-20 00:00:00,Add TTM Webteach,UPDATE,2015-01-21 00:00:00,1458101,-1,2015-01-20 22:51:38,Add TTM Webteach room access,,99374,0,2015-01-21 08:28:23,212555,Task,,2015-01-20 00:00:00,1,Diana Carrera
1,2015-02-14 09:45:00,Remove TTM Webteach,,2015-02-15 00:00:00,1458065,212555,2015-01-21 10:52:36,Confirmed,,99382,0,2015-02-15 22:17:37,212555,Task,,,3,Diana Carrera
0,2015-01-21 00:00:00,Remove Webteach Access,UPDATE,2015-01-21 00:00:00,1454031,212555,2015-01-21 10:53:37,Remove from TFF Webteach regular and Elite chat rooms,,99384,0,2015-01-21 10:56:30,212555,Task,,2015-01-21 00:00:00,1,Diana Carrera
0,2015-01-21 00:00:00,Add TTM Webteach,UPDATE,2015-01-21 00:00:00,1454381,-1,2015-01-21 11:04:17,Add customer email address to WebTeach access,,99388,0,2015-01-21 15:23:58,212555,Task,,2015-01-21 00:00:00,1,Diana Carrera
1,2015-02-01 10:15:00,Cancel TFF,,2015-02-01 00:00:00,1456099,212555,2015-01-21 11:18:21,,,99390,0,2015-02-01 16:15:23,212555,Task,,,3,Diana Carrera
0,2015-02-01 00:00:00,Remove TTM Webteach,UPDATE,2015-02-01 00:00:00,1457127,-1,2015-01-21 16:25:59,Confirmed Remove TTM Webteach,,99398,0,2015-02-01 16:22:20,212555,Task,,2015-01-21 00:00:00,1,Diana Carrera
0,2015-01-21 00:00:00,Add TTM Webteach,UPDATE,2015-01-21 00:00:00,1457929,-1,2015-01-21 18:22:14,Add TTM Webteach room access,,99402,0,2015-01-21 22:11:20,212555,Task,,2015-01-21 00:00:00,1,Diana Carrera
0,2015-01-21 00:00:00,Add TTM Webteach,UPDATE,2015-01-22 00:00:00,1420901,-1,2015-01-21 23:15:24,Add TTM Webteach room access,,99404,0,2015-01-22 08:39:55,212555,Task,,2015-01-21 00:00:00,1,Diana Carrera
1,2015-02-09 07:30:00,Remove TTM Webteach,,2015-02-10 00:00:00,1457849,212555,2015-01-22 08:39:25,Confirmed,,99408,0,2015-02-10 23:46:32,212555,Task,,,3,Diana Carrera
0,2015-01-22 00:00:00,Remove Webteach Access,UPDATE,2015-01-22 00:00:00,1414407,212555,2015-01-22 08:40:39,Remove from TFF Webteach regular and Elite chat rooms,,99410,0,2015-01-22 08:47:15,212555,Task,,2015-01-22 00:00:00,1,Diana Carrera
0,2015-01-22 00:00:00,Add TTM Webteach,UPDATE,2015-01-22 00:00:00,1458059,-1,2015-01-22 12:41:25,Add TTM Webteach room access,,99420,0,2015-01-22 14:34:32,212555,Task,,2015-01-22 00:00:00,1,Diana Carrera
0,2015-01-23 00:00:00,Add TTM Webteach,UPDATE,2015-01-23 00:00:00,1457979,-1,2015-01-23 00:03:26,Add TTM Webteach room access,,99422,0,2015-01-23 08:31:13,212555,Task,,2015-01-23 00:00:00,1,Diana Carrera
0,2015-01-23 00:00:00,Add TTM Webteach,UPDATE,2015-01-23 00:00:00,1441899,-1,2015-01-23 13:14:32,Add TTM Webteach room access,,99428,0,2015-01-23 14:57:24,212555,Task,,2015-01-23 00:00:00,1,Diana Carrera
0,2015-01-23 00:00:00,Add TTM Webteach,UPDATE,2015-01-23 00:00:00,1458051,-1,2015-01-23 14:22:33,Add TTM Webteach room access,,99430,0,2015-01-23 14:33:26,212555,Task,,2015-01-23 00:00:00,1,Diana Carrera
1,2015-02-23 13:30:00,Remove TTM Webteach,,2015-02-23 00:00:00,1441899,212555,2015-01-23 14:34:39,,,99432,0,2015-02-23 10:42:06,212555,Task,,,3,Diana Carrera
0,2015-01-23 00:00:00,Remove TTM Webteach,UPDATE,2015-01-25 00:00:00,1454089,-1,2015-01-23 14:55:04,Remove TTM Webteach,,99438,0,2015-01-25 22:29:11,212555,Task,,2015-01-23 00:00:00,1,Diana Carrera
0,2015-01-23 00:00:00,Add TTM Webteach,UPDATE,2015-01-25 00:00:00,1453799,-1,2015-01-23 18:07:38,Add TTM Webteach room access,,99442,0,2015-01-25 22:27:13,212555,Task,,2015-01-23 00:00:00,1,Diana Carrera
0,2015-01-25 00:00:00,Add TTM Webteach,UPDATE,2015-01-25 00:00:00,1458023,-1,2015-01-25 15:25:28,Add TTM Webteach room access,,99456,0,2015-01-25 22:26:17,212555,Task,,2015-01-25 00:00:00,1,Diana Carrera
0,2015-01-25 00:00:00,Add TTM Webteach,UPDATE,2015-01-25 00:00:00,1458037,-1,2015-01-25 18:53:30,Add TTM Webteach room access,,99458,0,2015-01-25 22:24:50,212555,Task,,2015-01-25 00:00:00,1,Diana Carrera
0,2015-01-25 00:00:00,Add TFF Room Access,UPDATE,2015-01-25 00:00:00,1450453,-1,2015-01-25 19:39:38,webteach.com,,99460,0,2015-01-25 22:21:34,212555,Task,,2015-01-25 00:00:00,1,Diana Carrera
