InvoiceId,PayDate,PayType,PayAmt,PayNote
479965,2012-08-26 06:14:42,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Sun Aug 26 19:14:40 EDT 2012
479989,2012-08-26 06:39:43,www.simpleroptions.com,504.0,www.simpleroptions.com Automated Payment: from API on Sun Aug 26 19:39:42 EDT 2012
479997,2012-08-26 07:08:24,www.simpleroptions.com,147.0,www.simpleroptions.com Automated Payment: from API on Sun Aug 26 20:08:22 EDT 2012
480017,2012-08-26 07:25:18,www.tradethemarkets.com,797.0,www.tradethemarkets.com Automated Payment: from API on Sun Aug 26 20:25:23 EDT 2012
480035,2012-08-26 07:38:31,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Sun Aug 26 20:38:37 EDT 2012
480047,2012-08-26 08:17:20,www.tradethemarkets.com,997.0,www.tradethemarkets.com Automated Payment: from API on Sun Aug 26 21:17:25 EDT 2012
480061,2012-08-26 09:17:37,www.tradethemarkets.com,97.0,www.tradethemarkets.com Automated Payment: from API on Sun Aug 26 22:17:42 EDT 2012
480081,2012-08-26 10:05:59,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Sun Aug 26 23:05:57 EDT 2012
480099,2012-08-26 10:11:24,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Sun Aug 26 23:11:22 EDT 2012
480113,2012-08-26 10:22:56,www.tradethemarkets.com,797.0,www.tradethemarkets.com Automated Payment: from API on Sun Aug 26 23:23:01 EDT 2012
479985,2012-08-26 11:08:33,www.tradethemarkets.com,797.0,www.tradethemarkets.com Automated Payment: from API on Mon Aug 27 00:08:38 EDT 2012
480007,2012-08-27 01:12:37,Credit Card,47.0,Auto-charge for Invoice #4473
480015,2012-08-27 01:00:25,www.simpleroptions.com,147.0,www.simpleroptions.com Automated Payment: from API on Mon Aug 27 02:00:23 EDT 2012
480039,2012-08-27 01:26:47,www.simpleroptions.com,504.0,www.simpleroptions.com Automated Payment: from API on Mon Aug 27 02:26:46 EDT 2012
480057,2012-08-27 03:40:39,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Mon Aug 27 04:40:36 EDT 2012
480067,2012-08-27 05:41:18,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Mon Aug 27 06:41:16 EDT 2012
480079,2012-08-27 05:57:57,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Mon Aug 27 06:57:55 EDT 2012
480101,2012-08-27 07:04:36,www.simpleroptions.com,504.0,www.simpleroptions.com Automated Payment: from API on Mon Aug 27 08:04:34 EDT 2012
480115,2012-08-27 07:37:01,www.tradethemarkets.com,997.0,www.tradethemarkets.com Automated Payment: from API on Mon Aug 27 08:37:07 EDT 2012
480129,2012-08-27 08:44:03,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Mon Aug 27 09:44:08 EDT 2012
479999,2012-08-27 08:44:59,www.tradethemarkets.com,0.0,www.tradethemarkets.com Automated Payment: from API on Mon Aug 27 09:45:04 EDT 2012
480021,2012-08-27 08:49:28,www.tradethemarkets.com,9.97,www.tradethemarkets.com Automated Payment: from API on Mon Aug 27 09:49:33 EDT 2012
480031,2012-08-27 09:25:19,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Mon Aug 27 10:25:25 EDT 2012
480045,2012-08-27 09:35:57,www.simpleroptions.com,697.0,www.simpleroptions.com Automated Payment: from API on Mon Aug 27 10:35:55 EDT 2012
480059,2012-08-27 10:09:35,www.simpleroptions.com,697.0,www.simpleroptions.com Automated Payment: from API on Mon Aug 27 11:09:33 EDT 2012
480077,2012-08-27 10:16:39,www.fibonacciqueen.com,7.0,www.fibonacciqueen.com Automated Payment: from API on Mon Aug 27 11:16:45 EDT 2012
480091,2012-08-27 11:49:18,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Mon Aug 27 12:49:16 EDT 2012
480109,2012-08-27 11:53:39,www.tradethemarkets.com,797.0,www.tradethemarkets.com Automated Payment: from API on Mon Aug 27 12:53:45 EDT 2012
480123,2012-08-27 01:11:07,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Mon Aug 27 14:11:12 EDT 2012
480139,2012-08-27 01:19:40,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Mon Aug 27 14:19:38 EDT 2012
480005,2012-08-27 01:31:20,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Mon Aug 27 14:31:18 EDT 2012
480025,2012-08-27 02:43:23,www.tradethemarkets.com,797.0,www.tradethemarkets.com Automated Payment: from API on Mon Aug 27 15:43:28 EDT 2012
480041,2012-08-27 02:46:44,www.tradethemarkets.com,997.0,www.tradethemarkets.com Automated Payment: from API on Mon Aug 27 15:46:49 EDT 2012
480053,2012-08-27 02:58:44,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Mon Aug 27 15:58:50 EDT 2012
480069,2012-08-27 03:01:48,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Mon Aug 27 16:01:46 EDT 2012
480085,2012-08-27 03:21:30,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Mon Aug 27 16:21:36 EDT 2012
480097,2012-08-27 04:32:14,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Mon Aug 27 17:32:19 EDT 2012
480117,2012-08-27 05:40:55,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Mon Aug 27 18:40:53 EDT 2012
480135,2012-08-27 07:02:57,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Mon Aug 27 20:03:03 EDT 2012
480149,2012-08-27 07:44:53,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Mon Aug 27 20:44:51 EDT 2012
480063,2012-08-27 08:11:18,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Mon Aug 27 21:11:16 EDT 2012
480075,2012-08-27 08:38:50,www.fibonacciqueen.com,7.0,www.fibonacciqueen.com Automated Payment: from API on Mon Aug 27 21:38:55 EDT 2012
480095,2012-08-27 08:45:52,www.fibonacciqueen.com,7.0,www.fibonacciqueen.com Automated Payment: from API on Mon Aug 27 21:45:57 EDT 2012
480105,2012-08-27 10:42:37,www.simpleroptions.com,504.0,www.simpleroptions.com Automated Payment: from API on Mon Aug 27 23:42:35 EDT 2012
480119,2012-08-28 12:12:18,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Tue Aug 28 01:12:16 EDT 2012
480137,2012-08-28 01:13:20,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Tue Aug 28 02:13:25 EDT 2012
480157,2012-08-28 05:58:03,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Tue Aug 28 06:58:09 EDT 2012
480171,2012-08-28 08:10:51,www.fibonacciqueen.com,7.0,www.fibonacciqueen.com Automated Payment: from API on Tue Aug 28 09:10:56 EDT 2012
480191,2012-08-28 08:38:01,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Tue Aug 28 09:38:07 EDT 2012
480199,2012-08-28 08:58:27,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Tue Aug 28 09:58:26 EDT 2012
480065,2012-08-28 02:07:02,www.tradethemarkets.com,99.0,www.tradethemarkets.com Automated Payment: from API on Tue Aug 28 15:07:08 EDT 2012
480089,2012-08-28 02:09:18,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Tue Aug 28 15:09:16 EDT 2012
480107,2012-08-28 15:34:11,Credit Card,7.0,Auto-charge for Invoice #4627
480125,2012-08-28 04:39:20,www.fibonacciqueen.com,7.0,www.fibonacciqueen.com Automated Payment: from API on Tue Aug 28 17:39:26 EDT 2012
480141,2012-08-28 07:39:35,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Tue Aug 28 20:39:34 EDT 2012
480153,2012-08-28 08:43:03,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Tue Aug 28 21:43:02 EDT 2012
480169,2012-08-28 08:52:49,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Tue Aug 28 21:52:47 EDT 2012
480179,2012-08-28 10:36:12,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Tue Aug 28 23:36:10 EDT 2012
480193,2012-08-28 10:54:58,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Tue Aug 28 23:55:04 EDT 2012
480221,2012-08-28 11:23:43,www.fibonacciqueen.com,7.0,www.fibonacciqueen.com Automated Payment: from API on Wed Aug 29 00:23:49 EDT 2012
480071,2012-08-29 12:28:49,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Wed Aug 29 01:28:48 EDT 2012
480083,2012-08-29 02:49:24,www.tradethemarkets.com,99.0,www.tradethemarkets.com Automated Payment: from API on Wed Aug 29 03:49:30 EDT 2012
480093,2012-08-29 07:42:46,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Wed Aug 29 08:42:45 EDT 2012
480111,2012-08-29 10:26:04,www.simpleroptions.com,0.0,www.simpleroptions.com Automated Payment: from API on Wed Aug 29 11:26:02 EDT 2012
480127,2012-08-29 10:29:17,www.tradethemarkets.com,9.97,www.tradethemarkets.com Automated Payment: from API on Wed Aug 29 11:29:23 EDT 2012
480143,2012-08-29 10:39:09,www.tradethemarkets.com,704.95,www.tradethemarkets.com Automated Payment: from API on Wed Aug 29 11:39:15 EDT 2012
480159,2012-08-29 01:40:11,www.simpleroptions.com,147.0,www.simpleroptions.com Automated Payment: from API on Wed Aug 29 14:40:09 EDT 2012
480175,2012-08-29 02:26:54,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Wed Aug 29 15:26:53 EDT 2012
480187,2012-08-29 03:11:05,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Wed Aug 29 16:11:04 EDT 2012
480205,2012-08-30 11:08:43,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Thu Aug 30 12:08:49 EDT 2012
480121,2012-08-30 01:56:19,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Thu Aug 30 14:56:18 EDT 2012
480133,2012-08-30 02:00:35,www.fibonacciqueen.com,7.0,www.fibonacciqueen.com Automated Payment: from API on Thu Aug 30 15:00:41 EDT 2012
480147,2012-08-30 04:11:38,www.simpleroptions.com,504.0,www.simpleroptions.com Automated Payment: from API on Thu Aug 30 17:11:37 EDT 2012
480161,2012-08-30 06:05:24,www.fibonacciqueen.com,297.0,www.fibonacciqueen.com Automated Payment: from API on Thu Aug 30 19:05:30 EDT 2012
480181,2012-08-30 06:06:01,www.simpleroptions.com,396.0,www.simpleroptions.com Automated Payment: from API on Thu Aug 30 19:06:00 EDT 2012
480195,2012-08-30 07:17:44,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Thu Aug 30 20:17:43 EDT 2012
480209,2012-08-30 11:00:19,www.simpleroptions.com,79.0,www.simpleroptions.com Automated Payment: from API on Fri Aug 31 00:00:18 EDT 2012
480223,2012-08-30 11:12:41,www.simpleroptions.com,504.0,www.simpleroptions.com Automated Payment: from API on Fri Aug 31 00:12:40 EDT 2012
480235,2012-08-31 03:15:54,www.simpleroptions.com,147.0,www.simpleroptions.com Automated Payment: from API on Fri Aug 31 04:15:53 EDT 2012
480247,2012-08-31 04:27:09,www.tradethemarkets.com,997.0,www.tradethemarkets.com Automated Payment: from API on Fri Aug 31 05:27:15 EDT 2012
480131,2012-08-31 04:52:24,www.tradethemarkets.com,997.0,www.tradethemarkets.com Automated Payment: from API on Fri Aug 31 05:52:30 EDT 2012
480145,2012-08-31 07:32:57,www.simpleroptions.com,147.0,www.simpleroptions.com Automated Payment: from API on Fri Aug 31 08:32:56 EDT 2012
480165,2012-08-31 08:13:35,www.simpleroptions.com,147.0,www.simpleroptions.com Automated Payment: from API on Fri Aug 31 09:13:35 EDT 2012
480177,2012-08-31 08:40:52,www.tradethemarkets.com,997.0,www.tradethemarkets.com Automated Payment: from API on Fri Aug 31 09:40:59 EDT 2012
480197,2012-08-31 09:34:06,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Fri Aug 31 10:34:05 EDT 2012
480213,2012-08-31 10:08:06,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Fri Aug 31 11:08:05 EDT 2012
480229,2012-08-31 10:10:33,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Fri Aug 31 11:10:33 EDT 2012
480241,2012-08-31 10:12:15,www.simpleroptions.com,99.0,www.simpleroptions.com Automated Payment: from API on Fri Aug 31 11:12:14 EDT 2012
480255,2012-08-31 10:14:36,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Fri Aug 31 11:14:42 EDT 2012
480263,2012-08-31 10:23:37,www.tradethemarkets.com,997.0,www.tradethemarkets.com Automated Payment: from API on Fri Aug 31 11:23:43 EDT 2012
480151,2012-08-31 10:48:59,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Fri Aug 31 11:49:05 EDT 2012
480163,2012-08-31 11:29:02,www.tradethemarkets.com,497.0,www.tradethemarkets.com Automated Payment: from API on Fri Aug 31 12:29:09 EDT 2012
480183,2012-08-31 12:08:33,www.fibonacciqueen.com,79.0,www.fibonacciqueen.com Automated Payment: from API on Fri Aug 31 13:08:40 EDT 2012
480201,2012-08-31 01:44:32,www.tradethemarkets.com,497.0,www.tradethemarkets.com Automated Payment: from API on Fri Aug 31 14:44:39 EDT 2012
480215,2012-08-31 02:06:08,www.tradethemarkets.com,997.0,www.tradethemarkets.com Automated Payment: from API on Fri Aug 31 15:06:15 EDT 2012
480227,2012-08-31 02:14:39,www.tradethemarkets.com,997.0,www.tradethemarkets.com Automated Payment: from API on Fri Aug 31 15:14:45 EDT 2012
480237,2012-08-31 02:20:43,www.tradethemarkets.com,997.0,www.tradethemarkets.com Automated Payment: from API on Fri Aug 31 15:20:50 EDT 2012
480249,2012-08-31 02:25:42,www.simpleroptions.com,504.0,www.simpleroptions.com Automated Payment: from API on Fri Aug 31 15:25:41 EDT 2012
480265,2012-08-31 02:36:20,www.tradethemarkets.com,997.0,www.tradethemarkets.com Automated Payment: from API on Fri Aug 31 15:36:27 EDT 2012
480271,2012-08-31 03:30:20,www.tradethemarkets.com,997.0,www.tradethemarkets.com Automated Payment: from API on Fri Aug 31 16:30:26 EDT 2012
480155,2012-08-31 03:43:27,www.tradethemarkets.com,997.0,www.tradethemarkets.com Automated Payment: from API on Fri Aug 31 16:43:33 EDT 2012
480173,2012-08-31 03:54:30,www.tradethemarkets.com,497.0,www.tradethemarkets.com Automated Payment: from API on Fri Aug 31 16:54:37 EDT 2012
480189,2012-08-31 03:56:52,www.tradethemarkets.com,997.0,www.tradethemarkets.com Automated Payment: from API on Fri Aug 31 16:56:59 EDT 2012
480207,2012-08-31 04:17:54,www.tradethemarkets.com,997.0,www.tradethemarkets.com Automated Payment: from API on Fri Aug 31 17:18:01 EDT 2012
480219,2012-08-31 04:47:31,www.tradethemarkets.com,497.0,www.tradethemarkets.com Automated Payment: from API on Fri Aug 31 17:47:38 EDT 2012
480233,2012-08-31 05:02:43,www.tradethemarkets.com,497.0,www.tradethemarkets.com Automated Payment: from API on Fri Aug 31 18:02:50 EDT 2012
480243,2012-08-31 06:01:33,www.tradethemarkets.com,997.0,www.tradethemarkets.com Automated Payment: from API on Fri Aug 31 19:01:40 EDT 2012
480257,2012-08-31 08:41:53,www.tradethemarkets.com,997.0,www.tradethemarkets.com Automated Payment: from API on Fri Aug 31 21:42:00 EDT 2012
480267,2012-08-31 09:32:06,www.tradethemarkets.com,97.0,www.tradethemarkets.com Automated Payment: from API on Fri Aug 31 22:32:13 EDT 2012
480273,2012-08-31 11:06:06,www.tradethemarkets.com,497.0,www.tradethemarkets.com Automated Payment: from API on Sat Sep 01 00:06:12 EDT 2012
480167,2012-09-01 08:32:01,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Sat Sep 01 09:32:08 EDT 2012
480185,2012-09-01 11:21:57,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Sat Sep 01 12:22:04 EDT 2012
480203,2012-09-01 12:07:12,www.tradethemarkets.com,497.0,www.tradethemarkets.com Automated Payment: from API on Sat Sep 01 13:07:19 EDT 2012
480217,2012-09-01 12:44:42,www.simpleroptions.com,576.0,www.simpleroptions.com Automated Payment: from API on Sat Sep 01 13:44:42 EDT 2012
480231,2012-09-01 02:49:22,www.tradethemarkets.com,997.0,www.tradethemarkets.com Automated Payment: from API on Sat Sep 01 15:49:29 EDT 2012
480245,2012-09-01 02:51:53,www.tradethemarkets.com,9.97,www.tradethemarkets.com Automated Payment: from API on Sat Sep 01 15:51:59 EDT 2012
480253,2012-09-01 06:13:12,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Sat Sep 01 19:13:12 EDT 2012
480261,2012-09-01 06:45:56,www.tradethemarkets.com,9.97,www.tradethemarkets.com Automated Payment: from API on Sat Sep 01 19:46:03 EDT 2012
480269,2012-09-01 08:41:25,www.tradethemarkets.com,997.0,www.tradethemarkets.com Automated Payment: from API on Sat Sep 01 21:41:32 EDT 2012
480279,2012-09-01 11:14:51,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Sun Sep 02 00:14:51 EDT 2012
480211,2012-09-02 04:22:27,www.tradethemarkets.com,9.97,www.tradethemarkets.com Automated Payment: from API on Sun Sep 02 05:22:34 EDT 2012
480225,2012-09-02 09:48:24,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Sun Sep 02 10:48:23 EDT 2012
480239,2012-09-02 01:07:15,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Sun Sep 02 14:07:22 EDT 2012
480251,2012-09-02 04:36:43,www.tradethemarkets.com,997.0,www.tradethemarkets.com Automated Payment: from API on Sun Sep 02 17:36:50 EDT 2012
480259,2012-09-02 06:01:31,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Sun Sep 02 19:01:30 EDT 2012
480275,2012-09-02 08:28:12,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Sun Sep 02 21:28:19 EDT 2012
480277,2012-09-02 08:49:29,www.simpleroptions.com,79.0,www.simpleroptions.com Automated Payment: from API on Sun Sep 02 21:49:28 EDT 2012
480281,2012-09-03 01:30:25,www.tradethemarkets.com,497.0,www.tradethemarkets.com Automated Payment: from API on Mon Sep 03 02:30:32 EDT 2012
480283,2012-09-03 02:26:23,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Mon Sep 03 03:26:20 EDT 2012
480285,2012-09-03 12:03:42,www.simpleroptions.com,1000.0,www.simpleroptions.com Automated Payment: from API on Mon Sep 03 13:03:39 EDT 2012
480487,2012-09-03 01:21:44,www.fibonacciqueen.com,7.0,www.fibonacciqueen.com Automated Payment: from API on Mon Sep 03 14:21:51 EDT 2012
480493,2012-09-03 01:54:53,www.fibonacciqueen.com,147.0,www.fibonacciqueen.com Automated Payment: from API on Mon Sep 03 14:55:00 EDT 2012
480501,2012-09-03 03:06:08,www.tradethemarkets.com,997.0,www.tradethemarkets.com Automated Payment: from API on Mon Sep 03 16:06:15 EDT 2012
480513,2012-09-03 03:43:24,www.tradethemarkets.com,997.0,www.tradethemarkets.com Automated Payment: from API on Mon Sep 03 16:43:32 EDT 2012
480525,2012-09-03 05:01:23,www.simpleroptions.com,79.0,www.simpleroptions.com Automated Payment: from API on Mon Sep 03 18:01:21 EDT 2012
480535,2012-09-03 06:35:59,www.fibonacciqueen.com,7.0,www.fibonacciqueen.com Automated Payment: from API on Mon Sep 03 19:36:07 EDT 2012
480545,2012-09-03 07:27:55,www.tradethemarkets.com,97.0,www.tradethemarkets.com Automated Payment: from API on Mon Sep 03 20:28:03 EDT 2012
480553,2012-09-03 08:44:35,www.simpleroptions.com,504.0,www.simpleroptions.com Automated Payment: from API on Mon Sep 03 21:44:33 EDT 2012
480565,2012-09-03 09:17:57,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Mon Sep 03 22:17:55 EDT 2012
480575,2012-09-03 09:33:09,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Mon Sep 03 22:33:16 EDT 2012
480489,2012-09-03 09:37:46,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Mon Sep 03 22:37:53 EDT 2012
480499,2012-09-04 12:28:36,www.tradethemarkets.com,997.0,www.tradethemarkets.com Automated Payment: from API on Tue Sep 04 01:28:44 EDT 2012
480507,2012-09-04 05:16:15,www.tradethemarkets.com,97.0,www.tradethemarkets.com Automated Payment: from API on Tue Sep 04 06:16:23 EDT 2012
480511,2012-09-04 07:06:03,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Tue Sep 04 08:06:01 EDT 2012
480519,2012-09-04 08:12:00,www.fibonacciqueen.com,7.0,www.fibonacciqueen.com Automated Payment: from API on Tue Sep 04 09:12:08 EDT 2012
480531,2012-09-04 10:04:23,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Tue Sep 04 11:04:21 EDT 2012
480541,2012-09-04 10:54:58,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Tue Sep 04 11:54:57 EDT 2012
480549,2012-09-04 12:07:58,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Tue Sep 04 13:08:06 EDT 2012
480561,2012-09-04 02:14:30,www.tradethemarkets.com,997.0,www.tradethemarkets.com Automated Payment: from API on Tue Sep 04 15:14:38 EDT 2012
480577,2012-09-04 03:51:19,www.fibonacciqueen.com,79.0,www.fibonacciqueen.com Automated Payment: from API on Tue Sep 04 16:51:27 EDT 2012
480491,2012-09-04 06:46:00,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Tue Sep 04 19:46:07 EDT 2012
480497,2012-09-04 07:02:11,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Tue Sep 04 20:02:19 EDT 2012
480503,2012-09-04 07:09:15,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Tue Sep 04 20:09:14 EDT 2012
480517,2012-09-04 07:56:33,www.fibonacciqueen.com,7.0,www.fibonacciqueen.com Automated Payment: from API on Tue Sep 04 20:56:41 EDT 2012
480527,2012-09-04 09:50:04,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Tue Sep 04 22:50:12 EDT 2012
480547,2012-09-04 10:58:36,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Tue Sep 04 23:58:44 EDT 2012
480559,2012-09-04 11:50:18,www.tradethemarkets.com,9.97,www.tradethemarkets.com Automated Payment: from API on Wed Sep 05 00:50:26 EDT 2012
480573,2012-09-05 12:04:58,www.fibonacciqueen.com,7.0,www.fibonacciqueen.com Automated Payment: from API on Wed Sep 05 01:05:05 EDT 2012
480587,2012-09-05 01:42:14,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Wed Sep 05 02:42:12 EDT 2012
480603,2012-09-05 03:13:01,www.tradethemarkets.com,9.97,www.tradethemarkets.com Automated Payment: from API on Wed Sep 05 04:13:09 EDT 2012
480495,2012-09-05 06:49:02,www.fibonacciqueen.com,147.0,www.fibonacciqueen.com Automated Payment: from API on Wed Sep 05 07:49:09 EDT 2012
480505,2012-09-05 08:36:53,www.simpleroptions.com,504.0,www.simpleroptions.com Automated Payment: from API on Wed Sep 05 09:36:52 EDT 2012
480515,2012-09-05 09:04:43,www.tradethemarkets.com,497.0,www.tradethemarkets.com Automated Payment: from API on Wed Sep 05 10:04:51 EDT 2012
480521,2012-09-05 09:46:40,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Wed Sep 05 10:46:39 EDT 2012
480533,2012-09-05 11:44:58,www.tradethemarkets.com,9.97,www.tradethemarkets.com Automated Payment: from API on Wed Sep 05 12:45:06 EDT 2012
480543,2012-09-05 01:06:39,www.fibonacciqueen.com,79.0,www.fibonacciqueen.com Automated Payment: from API on Wed Sep 05 14:06:47 EDT 2012
480557,2012-09-05 01:34:39,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Wed Sep 05 14:34:37 EDT 2012
480571,2012-09-05 02:01:43,www.tradethemarkets.com,9.97,www.tradethemarkets.com Automated Payment: from API on Wed Sep 05 15:01:51 EDT 2012
480583,2012-09-05 02:33:48,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Wed Sep 05 15:33:46 EDT 2012
480591,2012-09-05 03:33:59,www.fibonacciqueen.com,147.0,www.fibonacciqueen.com Automated Payment: from API on Wed Sep 05 16:34:07 EDT 2012
480509,2012-09-05 06:24:13,www.simpleroptions.com,79.0,www.simpleroptions.com Automated Payment: from API on Wed Sep 05 19:24:12 EDT 2012
480523,2012-09-05 08:05:07,www.tradethemarkets.com,9.97,www.tradethemarkets.com Automated Payment: from API on Wed Sep 05 21:05:15 EDT 2012
480529,2012-09-05 08:06:11,www.tradethemarkets.com,997.0,www.tradethemarkets.com Automated Payment: from API on Wed Sep 05 21:06:19 EDT 2012
480539,2012-09-05 08:10:20,www.tradethemarkets.com,997.0,www.tradethemarkets.com Automated Payment: from API on Wed Sep 05 21:10:28 EDT 2012
480551,2012-09-05 08:23:41,www.tradethemarkets.com,997.0,www.tradethemarkets.com Automated Payment: from API on Wed Sep 05 21:23:49 EDT 2012
480567,2012-09-05 08:30:48,www.tradethemarkets.com,997.0,www.tradethemarkets.com Automated Payment: from API on Wed Sep 05 21:30:56 EDT 2012
480579,2012-09-05 09:09:08,www.tradethemarkets.com,97.0,www.tradethemarkets.com Automated Payment: from API on Wed Sep 05 22:09:16 EDT 2012
480595,2012-09-05 09:09:19,www.tradethemarkets.com,997.0,www.tradethemarkets.com Automated Payment: from API on Wed Sep 05 22:09:27 EDT 2012
480609,2012-09-05 09:12:30,www.tradethemarkets.com,997.0,www.tradethemarkets.com Automated Payment: from API on Wed Sep 05 22:12:38 EDT 2012
480627,2012-09-05 09:48:19,www.simpleroptions.com,7.0,www.simpleroptions.com Automated Payment: from API on Wed Sep 05 22:48:17 EDT 2012
480537,2012-09-05 10:39:52,www.tradethemarkets.com,497.0,www.tradethemarkets.com Automated Payment: from API on Wed Sep 05 23:40:00 EDT 2012
480555,2012-09-06 12:03:44,www.tradethemarkets.com,497.0,www.tradethemarkets.com Automated Payment: from API on Thu Sep 06 01:03:52 EDT 2012
480563,2012-09-06 01:01:01,www.tradethemarkets.com,997.0,www.tradethemarkets.com Automated Payment: from API on Thu Sep 06 02:01:09 EDT 2012
480585,2012-09-06 02:50:12,www.tradethemarkets.com,97.0,www.tradethemarkets.com Automated Payment: from API on Thu Sep 06 03:50:20 EDT 2012
480599,2012-09-06 03:37:24,www.tradethemarkets.com,997.0,www.tradethemarkets.com Automated Payment: from API on Thu Sep 06 04:37:32 EDT 2012
480613,2012-09-06 04:06:14,www.tradethemarkets.com,997.0,www.tradethemarkets.com Automated Payment: from API on Thu Sep 06 05:06:22 EDT 2012
480623,2012-09-06 05:10:53,www.tradethemarkets.com,997.0,www.tradethemarkets.com Automated Payment: from API on Thu Sep 06 06:11:01 EDT 2012
480639,2012-09-06 05:20:20,www.tradethemarkets.com,497.0,www.tradethemarkets.com Automated Payment: from API on Thu Sep 06 06:20:28 EDT 2012
